
2453598.092592609, A.D. 2005-Aug-15 14:13:20.0014,  2.065083611635325E+08, -1.990472959276642E+07, -5.490224156309949E+06,  3.252347955888123E+00,  2.618987396525860E+01,  4.688568706526386E-01,
2453598.104166684, A.D. 2005-Aug-15 14:30:00.0015,  2.065116119787294E+08, -1.987853956963427E+07, -5.489755258657896E+06,  3.249282074027764E+00,  2.619016932366645E+01,  4.689383799777076E-01,
2453598.115740759, A.D. 2005-Aug-15 14:46:40.0016,  2.065148597280363E+08, -1.985234925134043E+07, -5.489286279500688E+06,  3.246216176362564E+00,  2.619046428861689E+01,  4.690198809231401E-01,
2453598.127314833, A.D. 2005-Aug-15 15:03:20.0016,  2.065181044114376E+08, -1.982615863827825E+07, -5.488817218846781E+06,  3.243150263268317E+00,  2.619075886038688E+01,  4.691013733462306E-01,
2453598.138888908, A.D. 2005-Aug-15 15:20:00.0017,  2.065213460289181E+08, -1.979996773084073E+07, -5.488348076704753E+06,  3.240084335050192E+00,  2.619105303932661E+01,  4.691828571463681E-01,
2453598.150462983, A.D. 2005-Aug-15 15:36:40.0017,  2.065245845804628E+08, -1.977377652942050E+07, -5.487878853083254E+06,  3.237018391930818E+00,  2.619134682584351E+01,  4.692643322698746E-01,
2453598.162037058, A.D. 2005-Aug-15 15:53:20.0018,  2.065278200660567E+08, -1.974758503440976E+07, -5.487409547990968E+06,  3.233952434042804E+00,  2.619164022038263E+01,  4.693457987123306E-01,
2453598.173611132, A.D. 2005-Aug-15 16:10:00.0018,  2.065310524856853E+08, -1.972139324620027E+07, -5.486940161436562E+06,  3.230886461425676E+00,  2.619193322340376E+01,  4.694272565182676E-01,
2453598.185185207, A.D. 2005-Aug-15 16:26:40.0019,  2.065342818393336E+08, -1.969520116518331E+07, -5.486470693428627E+06,  3.227820474027252E+00,  2.619222583535498E+01,  4.695087057783986E-01,
2453598.196759282, A.D. 2005-Aug-15 16:43:20.0019,  2.065375081269870E+08, -1.966900879174975E+07, -5.486001143975646E+06,  3.224754471709439E+00,  2.619251805664280E+01,  4.695901466242738E-01,
2453598.208333356, A.D. 2005-Aug-15 17:00:00.0020,  2.065407313486303E+08, -1.964281612629006E+07, -5.485531513085956E+06,  3.221688454258453E+00,  2.619280988759887E+01,  4.696715792203641E-01,
2453598.219907431, A.D. 2005-Aug-15 17:16:40.0021,  2.065439515042483E+08, -1.961662316919448E+07, -5.485061800767713E+06,  3.218622421399476E+00,  2.619310132844321E+01,  4.697530037536080E-01,
2453598.231481506, A.D. 2005-Aug-15 17:33:20.0021,  2.065471685938254E+08, -1.959042992085306E+07, -5.484592007028879E+06,  3.215556372815734E+00,  2.619339237924406E+01,  4.698344204204510E-01,
2453598.243055581, A.D. 2005-Aug-15 17:50:00.0022,  2.065503826173458E+08, -1.956423638165588E+07, -5.484122131877229E+06,  3.212490308172001E+00,  2.619368303987417E+01,  4.699158294112742E-01,
2453598.254629655, A.D. 2005-Aug-15 18:06:40.0022,  2.065535935747932E+08, -1.953804255199323E+07, -5.483652175320351E+06,  3.209424227185635E+00,  2.619397331026968E+01,  4.699972308944691E-01,
2453598.266203730, A.D. 2005-Aug-15 18:23:20.0023,  2.065568014661512E+08, -1.951184843225518E+07, -5.483182137365683E+06,  3.206358129669433E+00,  2.619426319049143E+01,  4.700786249993385E-01,
2453598.277777805, A.D. 2005-Aug-15 18:40:00.0023,  2.065600062914032E+08, -1.948565402283217E+07, -5.482712018020542E+06,  3.203292015368191E+00,  2.619455268013713E+01,  4.701600118532845E-01,
2453598.289351880, A.D. 2005-Aug-15 18:56:40.0024,  2.065632080505323E+08, -1.945945932411485E+07, -5.482241817292119E+06,  3.200225884097671E+00,  2.619484177904810E+01,  4.702413915666259E-01,
2453598.300925954, A.D. 2005-Aug-15 19:13:20.0024,  2.065664067435213E+08, -1.943326433649408E+07, -5.481771535187516E+06,  3.197159735720491E+00,  2.619513048695629E+01,  4.703227642169256E-01,
2453598.312500029, A.D. 2005-Aug-15 19:30:00.0025,  2.065696023703532E+08, -1.940706906036103E+07, -5.481301171713772E+06,  3.194093570157505E+00,  2.619541880351898E+01,  4.704041298458765E-01,
2453598.324074103, A.D. 2005-Aug-15 19:46:40.0026,  2.065727949310107E+08, -1.938087349610723E+07, -5.480830726877899E+06,  3.191027387396093E+00,  2.619570672835034E+01,  4.704854884576051E-01,
2453598.335648179, A.D. 2005-Aug-15 20:03:20.0026,  2.065759844254768E+08, -1.935467764412462E+07, -5.480360200686933E+06,  3.187961187495359E+00,  2.619599426104981E+01,  4.705668400181899E-01,
2453598.347222253, A.D. 2005-Aug-15 20:20:00.0027,  2.065791708537342E+08, -1.932848150480552E+07, -5.479889593147957E+06,  3.184894970588250E+00,  2.619628140122714E+01,  4.706481844566266E-01,
2453598.358796328, A.D. 2005-Aug-15 20:36:40.0027,  2.065823542157662E+08, -1.930228507854263E+07, -5.479418904268141E+06,  3.181828736880566E+00,  2.619656814852434E+01,  4.707295216670282E-01,
2453598.370370402, A.D. 2005-Aug-15 20:53:20.0028,  2.065855345115560E+08, -1.927608836572901E+07, -5.478948134054777E+06,  3.178762486646894E+00,  2.619685450263430E+01,  4.708108515122333E-01,
2453598.381944477, A.D. 2005-Aug-15 21:10:00.0028,  2.065887117410873E+08, -1.924989136675796E+07, -5.478477282515315E+06,  3.175696220223440E+00,  2.619714046331625E+01,  4.708921738286982E-01,
2453598.393518552, A.D. 2005-Aug-15 21:26:40.0029,  2.065918859043440E+08, -1.922369408202300E+07, -5.478006349657373E+06,  3.172629937997781E+00,  2.619742603040795E+01,  4.709734884327297E-01,
2453598.405092627, A.D. 2005-Aug-15 21:43:20.0029,  2.065950570013106E+08, -1.919749651191776E+07, -5.477535335488758E+06,  3.169563640395522E+00,  2.619771120383471E+01,  4.710547951280528E-01,
2453598.416666701, A.D. 2005-Aug-15 22:00:00.0030,  2.065982250319720E+08, -1.917129865683590E+07, -5.477064240017483E+06,  3.166497327863853E+00,  2.619799598361510E+01,  4.711360937147369E-01,
2453598.428240776, A.D. 2005-Aug-15 22:16:40.0031,  2.066013899963133E+08, -1.914510051717103E+07, -5.476593063251753E+06,  3.163431000852032E+00,  2.619828036986357E+01,  4.712173839993952E-01,
2453598.439814851, A.D. 2005-Aug-15 22:33:20.0031,  2.066045518943205E+08, -1.911890209331657E+07, -5.476121805199957E+06,  3.160364659788764E+00,  2.619856436278970E+01,  4.712986658067546E-01,
2453598.451388925, A.D. 2005-Aug-15 22:50:00.0032,  2.066077107259795E+08, -1.909270338566571E+07, -5.475650465870652E+06,  3.157298305056500E+00,  2.619884796269432E+01,  4.713799389925715E-01,
2453598.462963000, A.D. 2005-Aug-15 23:06:40.0032,  2.066108664912769E+08, -1.906650439461129E+07, -5.475179045272510E+06,  3.154231936962626E+00,  2.619913116996239E+01,  4.714612034578334E-01,
2453598.474537075, A.D. 2005-Aug-15 23:23:20.0033,  2.066140191901995E+08, -1.904030512054571E+07, -5.474707543414274E+06,  3.151165555707592E+00,  2.619941398505263E+01,  4.715424591643256E-01,
2453598.486111150, A.D. 2005-Aug-15 23:40:00.0033,  2.066171688227340E+08, -1.901410556386090E+07, -5.474235960304697E+06,  3.148099161349916E+00,  2.619969640848392E+01,  4.716237061515240E-01,
2453598.497685224, A.D. 2005-Aug-15 23:56:40.0034,  2.066203153888675E+08, -1.898790572494824E+07, -5.473764295952437E+06,  3.145032753768128E+00,  2.619997844081855E+01,  4.717049445548156E-01,
2453598.509259299, A.D. 2005-Aug-16 00:13:20.0034,  2.066234588885866E+08, -1.896170560419865E+07, -5.473292550366024E+06,  3.141966332956101E+00,  2.620026008231761E+01,  4.717861744263736E-01,
2453598.520833374, A.D. 2005-Aug-16 00:30:00.0035,  2.066265993218780E+08, -1.893550520200284E+07, -5.472820723553960E+06,  3.138899898748077E+00,  2.620054133329040E+01,  4.718673959041926E-01,
2453598.532407449, A.D. 2005-Aug-16 00:46:40.0036,  2.066297366887283E+08, -1.890930451875118E+07, -5.472348815524523E+06,  3.135833450866395E+00,  2.620082219403584E+01,  4.719486091829204E-01,
2453598.543981523, A.D. 2005-Aug-16 01:03:20.0036,  2.066328709891235E+08, -1.888310355483380E+07, -5.471876826285830E+06,  3.132766989036682E+00,  2.620110266471411E+01,  4.720298144444843E-01,
2453598.555555598, A.D. 2005-Aug-16 01:20:00.0037,  2.066360022230497E+08, -1.885690231064073E+07, -5.471404755845804E+06,  3.129700512966945E+00,  2.620138274539234E+01,  4.721110118724550E-01,
2453598.567129673, A.D. 2005-Aug-16 01:36:40.0037,  2.066391303904923E+08, -1.883070078656197E+07, -5.470932604212184E+06,  3.126634022364569E+00,  2.620166243605103E+01,  4.721922016438178E-01,
2453598.578703748, A.D. 2005-Aug-16 01:53:20.0038,  2.066422554914368E+08, -1.880449898298758E+07, -5.470460371392549E+06,  3.123567516951467E+00,  2.620194173659129E+01,  4.722733839217916E-01,
2453598.590277822, A.D. 2005-Aug-16 02:10:00.0038,  2.066453775258682E+08, -1.877829690030776E+07, -5.469988057394319E+06,  3.120500996477386E+00,  2.620222064684314E+01,  4.723545588496449E-01,
2453598.601851897, A.D. 2005-Aug-16 02:26:40.0039,  2.066484964937714E+08, -1.875209453891292E+07, -5.469515662224783E+06,  3.117434460731367E+00,  2.620249916657463E+01,  4.724357265455232E-01,
2453598.613425971, A.D. 2005-Aug-16 02:43:20.0039,  2.066516123951309E+08, -1.872589189919370E+07, -5.469043185891120E+06,  3.114367909551356E+00,  2.620277729550188E+01,  4.725168870983314E-01,
2453598.625000046, A.D. 2005-Aug-16 03:00:00.0040,  2.066547252299313E+08, -1.869968898154109E+07, -5.468570628400447E+06,  3.111301342831975E+00,  2.620305503330013E+01,  4.725980405646109E-01,
2453598.636574121, A.D. 2005-Aug-16 03:16:40.0041,  2.066578349981571E+08, -1.867348578634636E+07, -5.468097989759839E+06,  3.108234760530442E+00,  2.620333237961555E+01,  4.726791869664346E-01,
2453598.648148196, A.D. 2005-Aug-16 03:33:20.0041,  2.066609416997926E+08, -1.864728231400120E+07, -5.467625269976359E+06,  3.105168162670646E+00,  2.620360933407814E+01,  4.727603262903504E-01,
2453598.659722270, A.D. 2005-Aug-16 03:50:00.0042,  2.066640453348223E+08, -1.862107856489765E+07, -5.467152469057109E+06,  3.102101549345377E+00,  2.620388589631540E+01,  4.728414584873200E-01,
2453598.671296345, A.D. 2005-Aug-16 04:06:40.0042,  2.066671459032308E+08, -1.859487453942810E+07, -5.466679587009252E+06,  3.099034920716712E+00,  2.620416206596703E+01,  4.729225834736805E-01,
2453598.682870420, A.D. 2005-Aug-16 04:23:20.0043,  2.066702434050030E+08, -1.856867023798532E+07, -5.466206623840059E+06,  3.095968277014555E+00,  2.620443784270049E+01,  4.730037011331607E-01,
2453598.694444495, A.D. 2005-Aug-16 04:40:00.0043,  2.066733378401239E+08, -1.854246566096238E+07, -5.465733579556924E+06,  3.092901618533322E+00,  2.620471322622747E+01,  4.730848113198594E-01,
2453598.706018569, A.D. 2005-Aug-16 04:56:40.0044,  2.066764292085789E+08, -1.851626080875259E+07, -5.465260454167407E+06,  3.089834945626794E+00,  2.620498821632131E+01,  4.731659138622870E-01,
2453598.717592644, A.D. 2005-Aug-16 05:13:20.0044,  2.066795175103537E+08, -1.849005568174947E+07, -5.464787247679241E+06,  3.086768258701116E+00,  2.620526281283533E+01,  4.732470085684319E-01,
2453598.729166719, A.D. 2005-Aug-16 05:30:00.0045,  2.066826027454347E+08, -1.846385028034664E+07, -5.464313960100371E+06,  3.083701558205952E+00,  2.620553701572207E+01,  4.733280952318193E-01,
2453598.740740793, A.D. 2005-Aug-16 05:46:40.0046,  2.066856849138084E+08, -1.843764460493770E+07, -5.463840591438943E+06,  3.080634844623791E+00,  2.620581082505343E+01,  4.734091736386166E-01,
2453598.752314868, A.D. 2005-Aug-16 06:03:20.0046,  2.066887640154620E+08, -1.841143865591610E+07, -5.463367141703319E+06,  3.077568118460553E+00,  2.620608424105974E+01,  4.734902435755561E-01,
2453598.763888943, A.D. 2005-Aug-16 06:20:00.0047,  2.066918400503831E+08, -1.838523243367504E+07, -5.462893610902039E+06,  3.074501380004059E+00,  2.620635726396173E+01,  4.735713049406147E-01,
2453598.775463018, A.D. 2005-Aug-16 06:36:40.0047,  2.066949130185596E+08, -1.835902593860751E+07, -5.462419999043716E+06,  3.071434629560296E+00,  2.620662989404227E+01,  4.736523576273708E-01,
2453598.787037092, A.D. 2005-Aug-16 06:53:20.0048,  2.066979829199796E+08, -1.833281917110609E+07, -5.461946306137086E+06,  3.068367867446215E+00,  2.620690213181266E+01,  4.737334015419563E-01,
2453598.798611167, A.D. 2005-Aug-16 07:10:00.0048,  2.067010497546315E+08, -1.830661213156283E+07, -5.461472532190929E+06,  3.065301093823580E+00,  2.620717397777091E+01,  4.738144366691426E-01,
2453598.810185242, A.D. 2005-Aug-16 07:26:40.0049,  2.067041135225040E+08, -1.828040482036930E+07, -5.460998677214017E+06,  3.062234308724576E+00,  2.620744543238314E+01,  4.738954630576977E-01,
2453598.821759317, A.D. 2005-Aug-16 07:43:20.0049,  2.067071742235854E+08, -1.825419723791664E+07, -5.460524741215045E+06,  3.059167512075895E+00,  2.620771649606776E+01,  4.739764808067726E-01,
2453598.833333391, A.D. 2005-Aug-16 08:00:00.0050,  2.067102318578641E+08, -1.822798938459560E+07, -5.460050724202580E+06,  3.056100703721293E+00,  2.620798716918245E+01,  4.740574900532781E-01,
2453598.844907466, A.D. 2005-Aug-16 08:16:40.0051,  2.067132864253284E+08, -1.820178126079658E+07, -5.459576626185050E+06,  3.053033883442614E+00,  2.620825745201400E+01,  4.741384909602697E-01,
2453598.856481540, A.D. 2005-Aug-16 08:33:20.0051,  2.067163379259662E+08, -1.817557286690977E+07, -5.459102447170701E+06,  3.049967050979302E+00,  2.620852734477079E+01,  4.742194837063458E-01,
2453598.868055616, A.D. 2005-Aug-16 08:50:00.0052,  2.067193863597651E+08, -1.814936420332517E+07, -5.458628187167606E+06,  3.046900206046362E+00,  2.620879684757820E+01,  4.743004684760521E-01,
2453598.879629690, A.D. 2005-Aug-16 09:06:40.0052,  2.067224317267125E+08, -1.812315527043271E+07, -5.458153846183651E+06,  3.043833348350822E+00,  2.620906596047675E+01,  4.743814454512663E-01,
2453598.891203765, A.D. 2005-Aug-16 09:23:20.0053,  2.067254740267956E+08, -1.809694606862230E+07, -5.457679424226541E+06,  3.040766477606642E+00,  2.620933468342297E+01,  4.744624148036394E-01,
2453598.902777839, A.D. 2005-Aug-16 09:40:00.0053,  2.067285132600011E+08, -1.807073659828395E+07, -5.457204921303819E+06,  3.037699593548110E+00,  2.620960301629322E+01,  4.745433766879916E-01,
2453598.914351914, A.D. 2005-Aug-16 09:56:40.0054,  2.067315494263157E+08, -1.804452685980783E+07, -5.456730337422886E+06,  3.034632695941711E+00,  2.620987095889012E+01,  4.746243312367469E-01,
2453598.925925989, A.D. 2005-Aug-16 10:13:20.0054,  2.067345825257256E+08, -1.801831685358435E+07, -5.456255672591021E+06,  3.031565784596460E+00,  2.621013851095185E+01,  4.747052785553727E-01,
2453598.937500064, A.D. 2005-Aug-16 10:30:00.0055,  2.067376125582170E+08, -1.799210658000419E+07, -5.455780926815417E+06,  3.028498859372714E+00,  2.621040567216432E+01,  4.747862187187906E-01,
2453598.949074138, A.D. 2005-Aug-16 10:46:40.0056,  2.067406395237761E+08, -1.796589603945836E+07, -5.455306100103206E+06,  3.025431920189459E+00,  2.621067244217594E+01,  4.748671517688372E-01,
2453598.960648213, A.D. 2005-Aug-16 11:03:20.0056,  2.067436634223889E+08, -1.793968523233827E+07, -5.454831192461489E+06,  3.022364967030060E+00,  2.621093882061534E+01,  4.749480777127282E-01,
2453598.972222288, A.D. 2005-Aug-16 11:20:00.0057,  2.067466842540414E+08, -1.791347415903567E+07, -5.454356203897391E+06,  3.019297999946497E+00,  2.621120480711182E+01,  4.750289965224876E-01,
2453598.983796362, A.D. 2005-Aug-16 11:36:40.0057,  2.067497020187197E+08, -1.788726281994267E+07, -5.453881134418067E+06,  3.016231019062058E+00,  2.621147040131858E+01,  4.751099081354173E-01,
2453598.995370437, A.D. 2005-Aug-16 11:53:20.0058,  2.067527167164101E+08, -1.786105121545172E+07, -5.453405984030764E+06,  3.013164024572522E+00,  2.621173560293877E+01,  4.751908124555726E-01,
2453599.006944512, A.D. 2005-Aug-16 12:10:00.0058,  2.067557283470992E+08, -1.783483934595561E+07, -5.452930752742846E+06,  3.010097016778940E+00,  2.621200041148919E+01,  4.752717093181129E-01,
2453599.018518587, A.D. 2005-Aug-16 12:26:40.0059,  2.067587369107737E+08, -1.780862721184750E+07, -5.452455440561836E+06,  3.007029995920467E+00,  2.621226482695383E+01,  4.753525986271452E-01,
2453599.030092661, A.D. 2005-Aug-16 12:43:20.0059,  2.067617424074208E+08, -1.778241481352054E+07, -5.451980047495357E+06,  3.003962962382562E+00,  2.621252884910650E+01,  4.754334801949245E-01,
2453599.041666736, A.D. 2005-Aug-16 13:00:00.0060,  2.067647448370281E+08, -1.775620215136818E+07, -5.451504573551280E+06,  3.000895916637792E+00,  2.621279247771232E+01,  4.755143537882809E-01,
2453599.053240811, A.D. 2005-Aug-16 13:16:40.0061,  2.067677441995836E+08, -1.772998922578399E+07, -5.451029018737682E+06,  2.997828859165925E+00,  2.621305571274194E+01,  4.755952191866957E-01,
2453599.064814886, A.D. 2005-Aug-16 13:33:20.0061,  2.067707404950758E+08, -1.770377603716150E+07, -5.450553383062864E+06,  2.994761790426403E+00,  2.621331855433079E+01,  4.756760761931869E-01,
2453599.076388960, A.D. 2005-Aug-16 13:50:00.0062,  2.067737337234936E+08, -1.767756258589401E+07, -5.450077666535300E+06,  2.991694710835231E+00,  2.621358100274104E+01,  4.757569246431697E-01,
2453599.087963035, A.D. 2005-Aug-16 14:06:40.0062,  2.067767238848264E+08, -1.765134887237455E+07, -5.449601869163612E+06,  2.988627620746276E+00,  2.621384305832675E+01,  4.758377644112795E-01,
2453599.099537109, A.D. 2005-Aug-16 14:23:20.0063,  2.067797109790637E+08, -1.762513489699572E+07, -5.449125990956532E+06,  2.985560520436973E+00,  2.621410472150191E+01,  4.759185954161591E-01,
2453599.111111185, A.D. 2005-Aug-16 14:40:00.0063,  2.067826950061956E+08, -1.759892066014973E+07, -5.448650031922841E+06,  2.982493410098454E+00,  2.621436599271146E+01,  4.759994176232372E-01,
2453599.122685259, A.D. 2005-Aug-16 14:56:40.0064,  2.067856759662120E+08, -1.757270616222831E+07, -5.448173992071330E+06,  2.979426289830084E+00,  2.621462687240534E+01,  4.760802310454615E-01,
2453599.134259334, A.D. 2005-Aug-16 15:13:20.0064,  2.067886538591030E+08, -1.754649140362275E+07, -5.447697871410760E+06,  2.976359159638402E+00,  2.621488736101546E+01,  4.761610357420114E-01,
2453599.145833408, A.D. 2005-Aug-16 15:30:00.0065,  2.067916286848586E+08, -1.752027638472395E+07, -5.447221669949818E+06,  2.973292019440493E+00,  2.621514745893569E+01,  4.762418318149884E-01,
2453599.157407483, A.D. 2005-Aug-16 15:46:40.0066,  2.067946004434688E+08, -1.749406110592242E+07, -5.446745387697048E+06,  2.970224869071750E+00,  2.621540716650484E+01,  4.763226194040460E-01,
2453599.168981558, A.D. 2005-Aug-16 16:03:20.0066,  2.067975691349233E+08, -1.746784556760836E+07, -5.446269024660861E+06,  2.967157708298061E+00,  2.621566648399260E+01,  4.764033986790430E-01,
2453599.180555633, A.D. 2005-Aug-16 16:20:00.0067,  2.068005347592115E+08, -1.744162977017175E+07, -5.445792580849468E+06,  2.964090536832412E+00,  2.621592541158846E+01,  4.764841698306128E-01,
2453599.192129707, A.D. 2005-Aug-16 16:36:40.0067,  2.068034973163226E+08, -1.741541371400244E+07, -5.445316056270902E+06,  2.961023354355890E+00,  2.621618394939363E+01,  4.765649330587500E-01,
2453599.203703782, A.D. 2005-Aug-16 16:53:20.0068,  2.068064568062454E+08, -1.738919739949020E+07, -5.444839450932979E+06,  2.957956160543110E+00,  2.621644209741594E+01,  4.766456885593371E-01,
2453599.215277857, A.D. 2005-Aug-16 17:10:00.0068,  2.068094132289684E+08, -1.736298082702484E+07, -5.444362764843341E+06,  2.954888955092043E+00,  2.621669985556767E+01,  4.767264365086614E-01,
2453599.226851932, A.D. 2005-Aug-16 17:26:40.0069,  2.068123665844799E+08, -1.733676399699632E+07, -5.443885998009467E+06,  2.951821737758269E+00,  2.621695722366647E+01,  4.768071770458953E-01,
2453599.238426006, A.D. 2005-Aug-16 17:43:20.0069,  2.068153168727679E+08, -1.731054690979483E+07, -5.443409150438720E+06,  2.948754508393630E+00,  2.621721420143914E+01,  4.768879102535450E-01,
2453599.250000081, A.D. 2005-Aug-16 18:00:00.0070,  2.068182640938203E+08, -1.728432956581086E+07, -5.442932222138417E+06,  2.945687266989300E+00,  2.621747078852851E+01,  4.769686361358758E-01,
2453599.261574156, A.D. 2005-Aug-16 18:16:40.0071,  2.068212082476249E+08, -1.725811196543515E+07, -5.442455213115744E+06,  2.942620013003713E+00,  2.621772698482480E+01,  4.770493549904309E-01,
2453599.273148230, A.D. 2005-Aug-16 18:33:20.0071,  2.068241493341692E+08, -1.723189410905877E+07, -5.441978123377851E+06,  2.939552746846279E+00,  2.621798278982429E+01,  4.771300665950164E-01,
2453599.284722305, A.D. 2005-Aug-16 18:50:00.0072,  2.068270873534410E+08, -1.720567599707314E+07, -5.441500952931932E+06,  2.936485468352990E+00,  2.621823820321826E+01,  4.772107710374645E-01,
2453599.296296380, A.D. 2005-Aug-16 19:06:40.0072,  2.068300223054280E+08, -1.717945762987006E+07, -5.441023701785141E+06,  2.933418177522161E+00,  2.621849322464638E+01,  4.772914683181178E-01,
2453599.307870455, A.D. 2005-Aug-16 19:23:20.0073,  2.068329541901179E+08, -1.715323900784168E+07, -5.440546369944675E+06,  2.930350874487054E+00,  2.621874785373586E+01,  4.773721583670376E-01,
2453599.319444529, A.D. 2005-Aug-16 19:40:00.0073,  2.068358830074986E+08, -1.712702013138051E+07, -5.440068957417822E+06,  2.927283559489781E+00,  2.621900209013495E+01,  4.774528410600531E-01,
2453599.331018604, A.D. 2005-Aug-16 19:56:40.0074,  2.068388087575583E+08, -1.710080100087939E+07, -5.439591464212013E+06,  2.924216232856504E+00,  2.621925593354072E+01,  4.775335162337093E-01,
